"ID","State","StateID","StateText","TimeIn","TimeUserAck","TimePLCAck","MessageID","MessageText","Occur","GroupID","GroupText","Priority","Parameter1","Parameter2","Group","Class","HistoricalID","HasNotes","SortBuffer","TimeInUTC"
"61","4","$360","","2022-03-10 18:36:33","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7635","False","","2022-03-10 15:36:33"
"62","0","$362","","2022-03-10 18:36:33","1899-12-30 00:00:00","2022-03-10 18:36:33","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7636","False","","2022-03-10 15:36:33"
"61","0","$362","","2022-03-10 18:36:33","1899-12-30 00:00:00","2022-03-10 18:36:34","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7637","False","","2022-03-10 15:36:33"
"62","4","$360","","2022-03-10 18:36:34","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7638","False","","2022-03-10 15:36:34"
"62","0","$362","","2022-03-10 18:36:34","1899-12-30 00:00:00","2022-03-10 18:36:34","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7639","False","","2022-03-10 15:36:34"
"82","4","$352","","2022-03-10 18:36:34","1899-12-30 00:00:00","1899-12-30 00:00:00","$4186","Product not inserted","1","$4185","Product not inserted","640","CP:.VC_MX_014_MS_ProdNiEing","20001400","29","4","7640","False","","2022-03-10 15:36:34"
"75","4","$352","","2022-03-10 18:36:48","1899-12-30 00:00:00","1899-12-30 00:00:00","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","7641","False","","2022-03-10 15:36:48"
"82","0","$354","","2022-03-10 18:36:34","1899-12-30 00:00:00","2022-03-10 18:36:48","$4186","Product not inserted","1","$4185","Product not inserted","640","CP:.VC_MX_014_MS_ProdNiEing","20001400","29","4","7642","False","","2022-03-10 15:36:34"
"75","0","$354","","2022-03-10 18:36:48","1899-12-30 00:00:00","2022-03-10 18:36:50","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","7643","False","","2022-03-10 15:36:48"
"61","4","$360","","2022-03-10 18:36:50","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7644","False","","2022-03-10 15:36:50"
"61","0","$362","","2022-03-10 18:36:50","1899-12-30 00:00:00","2022-03-10 18:36:51","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7645","False","","2022-03-10 15:36:50"
"62","4","$360","","2022-03-10 18:36:51","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7646","False","","2022-03-10 15:36:51"
"61","4","$360","","2022-03-10 18:36:52","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7647","False","","2022-03-10 15:36:52"
"62","0","$362","","2022-03-10 18:36:51","1899-12-30 00:00:00","2022-03-10 18:36:52","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7648","False","","2022-03-10 15:36:51"
"61","0","$362","","2022-03-10 18:36:52","1899-12-30 00:00:00","2022-03-10 18:36:52","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7649","False","","2022-03-10 15:36:52"
"62","4","$360","","2022-03-10 18:36:52","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7650","False","","2022-03-10 15:36:52"
"61","4","$360","","2022-03-10 18:36:53","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7651","False","","2022-03-10 15:36:53"
